date,state,tot_cases,conf_cases
21/03/21,VA,605967,475385
21/03/21,RI,133619,
21/03/21,OR,161531,161531
21/03/21,WA,355412,
21/03/21,DE,92287,87125
21/03/21,WY,55581,47069
21/03/21,AL,520857,401638
21/03/21,IL,1221863,1221863
21/03/21,ND,101701,95764
21/03/21,NC,895263,776091
21/03/21,IN,679103,
21/03/21,OH,999750,850351
21/03/21,KS,299510,242779
21/03/21,UT,381629,381629
21/03/21,SD,115867,
21/03/21,HI,27874,
21/03/21,WV,137826,109643
21/03/21,GA,1045638,843141
21/03/21,TX,2745161,
21/03/21,IA,345710,
21/03/21,FL,1971271,
21/03/21,NYC,802963,670082
22/03/21,TN,804428,669647
22/03/21,KS,300125,242990
22/03/21,PR,104743,96140
22/03/21,AK,59060,
22/03/21,CO,450934,423926
22/03/21,NM,189893,
22/03/21,HI,27952,
22/03/21,NY,991538,
22/03/21,WV,138102,109836
22/03/21,FL,1974051,
22/03/21,MA,615874,580683
22/03/21,RMI,4,4
22/03/21,SD,115972,
22/03/21,PW,0,
22/03/21,AR,328707,
22/03/21,SC,547326,462692
22/03/21,WA,355986,
22/03/21,FSM,1,1
22/03/21,ID,177760,143106
22/03/21,CA,3569074,
22/03/21,IN,679646,
22/03/21,NJ,869037,767583
22/03/21,NC,898102,778459
22/03/21,OR,161706,161706
22/03/21,NE,206837,
22/03/21,WY,55730,47181
22/03/21,IL,1223083,1223083
22/03/21,NH,80750,
22/03/21,ND,101865,95813
22/03/21,ME,48774,37660
22/03/21,KY,421121,321363
22/03/21,NV,301334,
22/03/21,MN,506376,
22/03/21,MD,401427,
22/03/21,AL,521392,401999
22/03/21,DC,43383,
22/03/21,VI,2858,
22/03/21,MT,103098,96114
22/03/21,LA,441066,
22/03/21,DE,92429,87244
22/03/21,AZ,837362,778861
22/03/21,MI,740889,669252
22/03/21,RI,134009,
22/03/21,VT,17839,
22/03/21,MO,563282,
22/03/21,CT,299667,278188
22/03/21,MS,303896,186944
22/03/21,VA,607234,476123
22/03/21,GU,7786,
22/03/21,WI,629787,572770
22/03/21,NYC,812346,677334
22/03/21,TX,2747693,
22/03/21,GA,1046382,843675
22/03/21,AS,4,
22/03/21,MP,158,158
22/03/21,OK,439205,346826
22/03/21,PA,988715,844847
22/03/21,OH,1001194,851248
22/03/21,UT,381788,381788
22/03/21,IA,345934,
23/03/21,AS,4,
23/03/21,HI,27990,
23/03/21,RMI,4,4
23/03/21,NYC,818631,682604
23/03/21,SD,116100,
23/03/21,AR,328946,
23/03/21,MA,617695,582159
23/03/21,TN,806063,670794
23/03/21,FL,1979240,
23/03/21,KS,300125,242990
23/03/21,PW,0,
23/03/21,GA,1048173,844720
23/03/21,RI,134468,
23/03/21,WI,629787,572770
23/03/21,VT,17933,
23/03/21,DC,43488,
23/03/21,MN,507231,
23/03/21,FSM,1,1
23/03/21,MS,304163,187054
23/03/21,MI,746628,674134
23/03/21,CA,3571559,
23/03/21,MT,103452,96408
23/03/21,NH,81132,
23/03/21,OR,162016,162016
23/03/21,ME,48973,37833
23/03/21,NV,301481,
23/03/21,LA,441771,
23/03/21,AL,521829,402303
23/03/21,KY,421999,321890
23/03/21,SC,548167,463148
23/03/21,IN,680341,
23/03/21,NJ,873840,770980
23/03/21,CT,300565,278931
23/03/21,MO,563918,
23/03/21,WY,55799,47231
23/03/21,ID,178119,143354
23/03/21,DE,92609,87412
23/03/21,NC,899164,779157
23/03/21,WA,356536,
23/03/21,GU,7789,
23/03/21,ND,102001,95889
23/03/21,IL,1224915,1224915
23/03/21,NE,206837,
23/03/21,VA,608704,476936
23/03/21,VI,2877,
23/03/21,AZ,837869,779286
23/03/21,MD,402600,
23/03/21,PR,104888,96252
23/03/21,NY,994847,
23/03/21,UT,382171,382171
23/03/21,NM,190064,
23/03/21,OH,1002822,852146
23/03/21,AK,59233,
23/03/21,PA,992230,847246
23/03/21,IA,346447,
23/03/21,CO,452304,425097
23/03/21,WV,138429,110030
23/03/21,TX,2752288,
23/03/21,OK,439491,347031
23/03/21,MP,158,158
24/03/21,PR,104966,96293
24/03/21,NYC,822725,685283
24/03/21,AK,59443,
24/03/21,OH,1004670,853398
24/03/21,WV,138818,110274
24/03/21,RMI,4,4
24/03/21,PA,996897,850538
24/03/21,NM,190275,
24/03/21,TN,807518,671843
24/03/21,OK,439756,347218
24/03/21,MP,159,159
24/03/21,NV,301727,
24/03/21,ND,102198,96024
24/03/21,ME,49191,37982
24/03/21,MS,304440,187163
24/03/21,VI,2876,
24/03/21,NH,81521,
24/03/21,IN,681340,
24/03/21,AZ,838474,779737
24/03/21,NJ,877936,774100
24/03/21,NE,207069,
24/03/21,WY,55887,47298
24/03/21,CA,3574226,
24/03/21,VT,18028,
24/03/21,MI,752311,679002
24/03/21,CT,302022,279551
24/03/21,KY,422694,322322
24/03/21,LA,442221,
24/03/21,DE,92819,87578
24/03/21,OR,162385,162385
24/03/21,RI,134953,
24/03/21,AL,522237,402604
24/03/21,ID,178554,143646
24/03/21,GU,7794,
24/03/21,WA,357499,
24/03/21,MD,403982,
24/03/21,WI,631301,573899
24/03/21,MT,103666,96576
24/03/21,DC,43595,
24/03/21,MO,564480,
24/03/21,NC,901262,780365
24/03/21,SC,549167,463745
24/03/21,MN,508541,
24/03/21,FSM,1,1
24/03/21,IL,1227708,1227708
24/03/21,VA,610263,477880
24/03/21,UT,382733,382733
24/03/21,FL,1984274,
24/03/21,PW,0,
24/03/21,MA,619816,584024
24/03/21,KS,300927,243455
24/03/21,NY,998316,
24/03/21,TX,2756632,
24/03/21,AS,4,
24/03/21,HI,28045,
24/03/21,GA,1049397,845560
24/03/21,IA,347205,
24/03/21,SD,116370,
24/03/21,AR,329177,
24/03/21,CO,453520,426151
25/03/21,OH,1006171,854450
25/03/21,FL,1989922,
25/03/21,GA,1051361,846745
25/03/21,HI,28160,
25/03/21,NYC,826870,688463
25/03/21,RMI,4,4
25/03/21,SD,116624,
25/03/21,NY,1002364,
25/03/21,IA,347872,
25/03/21,VT,18215,
25/03/21,CT,303510,280937
25/03/21,VI,2877,
25/03/21,KY,423414,322752
25/03/21,GU,7796,
25/03/21,LA,442620,
25/03/21,AL,522542,402813
25/03/21,CA,3576499,
25/03/21,DE,93038,87755
25/03/21,WY,55920,47322
25/03/21,MD,405323,
25/03/21,VA,612063,479006
25/03/21,NE,207797,
25/03/21,WI,632123,574436
25/03/21,AZ,838612,779803
25/03/21,NV,302171,
25/03/21,MT,103830,96711
25/03/21,MO,565035,
25/03/21,IL,1229898,1229898
25/03/21,RI,135431,
25/03/21,MN,510398,
25/03/21,FSM,1,1
25/03/21,IN,682324,
25/03/21,DC,43669,
25/03/21,ME,49444,38058
25/03/21,NH,82039,
25/03/21,MI,758353,684248
25/03/21,ND,102382,96164
25/03/21,ID,178887,143872
25/03/21,OR,162806,162806
25/03/21,NC,905528,783358
25/03/21,SC,550304,464449
25/03/21,MS,304674,187272
25/03/21,NJ,881882,777521
25/03/21,WA,358606,
25/03/21,WV,139251,110585
25/03/21,TN,808836,672777
25/03/21,UT,383260,383260
25/03/21,PW,0,
25/03/21,AS,4,
25/03/21,AR,329511,
25/03/21,MA,622226,586298
25/03/21,MP,159,159
25/03/21,AK,59589,
25/03/21,NM,190491,
25/03/21,TX,2759866,
25/03/21,KS,300927,243455
25/03/21,CO,454893,427289
25/03/21,OK,440000,347397
25/03/21,PA,1000520,853393
25/03/21,PR,105226,96443
26/03/21,NM,190716,
26/03/21,NY,1006478,
26/03/21,AR,329695,
26/03/21,WV,139750,110942
26/03/21,PR,105625,96732
26/03/21,NYC,830866,691210
26/03/21,MA,624986,588599
26/03/21,UT,383713,383713
26/03/21,IA,348695,
26/03/21,TX,2765446,
26/03/21,RMI,4,4
26/03/21,CO,456302,428558
26/03/21,AS,0,
26/03/21,KS,301433,243860
26/03/21,GA,1053020,847805
26/03/21,IN,683444,
26/03/21,MN,512097,
26/03/21,MS,304925,187388
26/03/21,ID,179204,144114
26/03/21,FSM,1,1
26/03/21,WI,632945,574870
26/03/21,MT,103980,96832
26/03/21,AZ,839183,780269
26/03/21,VA,613975,480406
26/03/21,IL,1232900,1232900
26/03/21,DE,93325,88006
26/03/21,AL,522898,403072
26/03/21,ND,102536,96284
26/03/21,NC,905528,783358
26/03/21,LA,443069,
26/03/21,CA,3578753,
26/03/21,GU,7796,
26/03/21,DC,43825,
26/03/21,VI,2888,
26/03/21,CT,305210,282328
26/03/21,NH,82374,
26/03/21,SC,551484,465225
26/03/21,MI,764353,689413
26/03/21,KY,424055,323113
26/03/21,MO,565567,
26/03/21,WA,359666,
26/03/21,ME,49654,38223
26/03/21,NV,302616,
26/03/21,WY,56046,47438
26/03/21,NE,207797,
26/03/21,OR,163295,163295
26/03/21,MD,406709,
26/03/21,NJ,887481,781777
26/03/21,RI,135928,
26/03/21,VT,18498,
26/03/21,HI,28277,
26/03/21,MP,159,159
26/03/21,PA,1005447,856965
26/03/21,FL,1995548,
26/03/21,TN,810123,673740
26/03/21,OK,440223,347553
26/03/21,PW,0,
26/03/21,SD,116833,
26/03/21,AK,59766,
26/03/21,OH,1008913,856310
27/03/21,FL,2001325,
27/03/21,SD,117081,
27/03/21,MA,627556,590961
27/03/21,UT,384173,384173
27/03/21,IA,349178,
27/03/21,AS,0,
27/03/21,RMI,4,4
27/03/21,TX,2769665,
27/03/21,PR,105893,96969
27/03/21,PA,1009834,860421
27/03/21,NY,1010776,
27/03/21,AK,59965,
27/03/21,CO,457597,429751
27/03/21,OH,1010603,857480
27/03/21,PW,0,
27/03/21,AR,329860,
27/03/21,GU,7800,
27/03/21,MN,513833,
27/03/21,MO,565934,
27/03/21,IL,1235578,1235578
27/03/21,NC,905528,783358
27/03/21,SC,552454,465900
27/03/21,ID,179428,144284
27/03/21,AZ,839959,780912
27/03/21,VI,2907,
27/03/21,RI,136256,
27/03/21,WY,56046,47438
27/03/21,ND,102583,96323
27/03/21,ME,49653,38221
27/03/21,MI,770124,694320
27/03/21,DE,93701,88324
27/03/21,NH,82745,
27/03/21,VT,18623,
27/03/21,DC,44051,
27/03/21,IN,684440,
27/03/21,CT,305210,282328
27/03/21,MD,408044,
27/03/21,MT,104097,96922
27/03/21,NJ,892143,785583
27/03/21,VA,615367,481352
27/03/21,FSM,1,1
27/03/21,CA,3580421,
27/03/21,LA,443069,
27/03/21,WA,361115,
27/03/21,AL,523182,403289
27/03/21,NE,208248,
27/03/21,MS,305034,187456
27/03/21,OR,163702,163702
27/03/21,NV,302918,
27/03/21,WI,633663,575320
27/03/21,KY,424666,323473
27/03/21,NM,190887,
27/03/21,TN,811258,674539
27/03/21,NYC,835304,694293
27/03/21,HI,28381,
27/03/21,KS,301433,243860
27/03/21,WV,140316,111343
27/03/21,GA,1054430,848859
27/03/21,OK,440416,347692
27/03/21,MP,159,159
28/03/21,TX,2772080,
28/03/21,TN,811849,674981
28/03/21,MP,159,159
28/03/21,SD,117244,
28/03/21,UT,384562,384562
28/03/21,WV,140613,111551
28/03/21,PW,0,
28/03/21,NM,191048,
28/03/21,IA,349626,
28/03/21,OK,440587,347816
28/03/21,NY,1014969,
28/03/21,FSM,1,1
28/03/21,AZ,840513,781399
28/03/21,NE,208683,
28/03/21,WI,634133,575748
28/03/21,MS,305157,187515
28/03/21,CA,3582008,
28/03/21,LA,443069,
28/03/21,DC,44175,
28/03/21,MD,409076,
28/03/21,GU,7804,
28/03/21,DE,94062,88601
28/03/21,MO,566304,
28/03/21,CT,305210,282328
28/03/21,IN,685403,
28/03/21,NJ,896652,789473
28/03/21,OR,163952,163952
28/03/21,VA,616510,482187
28/03/21,ID,179428,144284
28/03/21,KY,425024,323743
28/03/21,MI,774615,698261
28/03/21,AL,523455,403490
28/03/21,IL,1237828,1237828
28/03/21,VT,18820,
28/03/21,RI,136482,
28/03/21,MN,515058,
28/03/21,ME,50030,38482
28/03/21,MT,104128,96945
28/03/21,NC,905528,783358
28/03/21,ND,102639,96380
28/03/21,WA,361699,
28/03/21,NV,303061,
28/03/21,WY,56046,47438
28/03/21,SC,553243,466422
28/03/21,VI,2907,
28/03/21,NH,83027,
28/03/21,PA,1012625,862900
28/03/21,AR,329929,
28/03/21,RMI,4,4
28/03/21,HI,28483,
28/03/21,AS,0,
28/03/21,KS,301433,243860
28/03/21,AK,60164,
28/03/21,NYC,840788,698333
28/03/21,FL,2006118,
28/03/21,MA,629531,592778
28/03/21,PR,106488,97282
28/03/21,CO,458554,430648
28/03/21,OH,1011622,858489
28/03/21,GA,1055256,849607
29/03/21,PR,106935,97615
29/03/21,OK,440758,347930
29/03/21,PA,1015548,865084
29/03/21,AR,330008,
29/03/21,HI,28483,
29/03/21,OH,1013119,859423
29/03/21,NM,191230,
29/03/21,NH,83340,
29/03/21,CA,3584677,
29/03/21,DC,44248,
29/03/21,WA,362385,
29/03/21,FSM,1,1
29/03/21,MT,104163,96970
29/03/21,MN,516608,
29/03/21,AL,523898,403795
29/03/21,NV,303273,
29/03/21,MD,409978,
29/03/21,IL,1239589,1239589
29/03/21,IN,686135,
29/03/21,DE,94402,88912
29/03/21,ND,102880,96465
29/03/21,ME,50253,38594
29/03/21,MS,305425,187643
29/03/21,AZ,841117,781909
29/03/21,MI,778806,701918
29/03/21,NJ,900273,792616
29/03/21,ID,179763,144526
29/03/21,VA,617941,483177
29/03/21,GU,7805,
29/03/21,NE,209042,
29/03/21,LA,443905,
29/03/21,KY,425333,323948
29/03/21,NC,910833,787524
29/03/21,MO,567024,
29/03/21,SC,553846,466824
29/03/21,VT,19002,
29/03/21,OR,164164,164164
29/03/21,WI,634453,576044
29/03/21,VI,2907,
29/03/21,CT,308439,285171
29/03/21,WY,56190,47552
29/03/21,RI,136881,
29/03/21,AS,0,
29/03/21,GA,1056421,850413
29/03/21,TN,812577,675475
29/03/21,RMI,4,4
29/03/21,SD,117336,
29/03/21,TX,2775669,
29/03/21,IA,349885,
29/03/21,MA,631031,594242
29/03/21,CO,459361,431397
29/03/21,KS,301862,244206
29/03/21,WV,140991,111808
29/03/21,FL,2009408,
29/03/21,NY,1018606,
29/03/21,MP,159,159
29/03/21,PW,0,
29/03/21,AK,60293,
29/03/21,NYC,843127,700358
29/03/21,UT,384756,384756
30/03/21,KS,301862,244206
30/03/21,PR,107105,97713
30/03/21,WV,141322,112039
30/03/21,AK,60379,
30/03/21,MP,159,159
30/03/21,PA,1020580,869121
30/03/21,TN,814135,676539
30/03/21,RMI,4,4
30/03/21,UT,385127,385127
30/03/21,MA,633081,595925
30/03/21,AS,0,
30/03/21,TX,2778808,
30/03/21,GA,1057741,851306
30/03/21,HI,28644,
30/03/21,PW,0,
30/03/21,FL,2014354,
30/03/21,OH,1015577,860817
30/03/21,IL,1241993,1241993
30/03/21,ND,103091,96567
30/03/21,WY,56236,47585
30/03/21,MT,104321,97093
30/03/21,NH,83714,
30/03/21,DC,44413,
30/03/21,VI,2907,
30/03/21,DE,94573,89077
30/03/21,MS,305659,187744
30/03/21,IN,686874,
30/03/21,ME,50504,38712
30/03/21,VT,19109,
30/03/21,CT,310056,286543
30/03/21,NE,209476,
30/03/21,NJ,905144,796700
30/03/21,ID,180076,144723
30/03/21,WI,635314,576632
30/03/21,MO,567595,
30/03/21,RI,137492,
30/03/21,AZ,841703,782395
30/03/21,MI,786097,708217
30/03/21,FSM,1,1
30/03/21,WA,363235,
30/03/21,OR,164570,164570
30/03/21,SC,554702,467319
30/03/21,MD,411344,
30/03/21,KY,426073,324328
30/03/21,MN,517881,
30/03/21,CA,3587091,
30/03/21,LA,444414,
30/03/21,VA,618976,483775
30/03/21,NC,912203,788289
30/03/21,AL,524301,404083
30/03/21,GU,7807,
30/03/21,NV,303494,
30/03/21,SD,117495,
30/03/21,CO,460318,432240
30/03/21,NY,1021976,
30/03/21,NM,191377,
30/03/21,OK,440961,348086
30/03/21,AR,330186,
30/03/21,IA,350462,
30/03/21,NYC,847335,703628
31/03/21,FL,2019500,
31/03/21,TN,815483,677532
31/03/21,AR,330398,
31/03/21,KS,302372,244716
31/03/21,MP,159,159
31/03/21,NM,191652,
31/03/21,SD,117759,
31/03/21,AK,60538,
31/03/21,RMI,4,4
31/03/21,MA,635580,598177
31/03/21,PA,1025137,872537
31/03/21,PR,107470,97966
31/03/21,NY,1026173,
31/03/21,AS,0,
31/03/21,WV,141738,112315
31/03/21,ND,103299,96726
31/03/21,WI,636041,577195
31/03/21,NV,303762,
31/03/21,MT,104552,97294
31/03/21,CT,310888,287235
31/03/21,MO,568091,
31/03/21,WY,56310,47654
31/03/21,NJ,908816,799391
31/03/21,NE,209476,
31/03/21,DC,44513,
31/03/21,IN,687937,
31/03/21,AZ,842436,782992
31/03/21,MI,792785,714037
31/03/21,OR,165012,165012
31/03/21,NH,84176,
31/03/21,MN,519529,
31/03/21,NC,914132,789548
31/03/21,DE,94802,89249
31/03/21,ME,50788,38896
31/03/21,VI,2907,
31/03/21,RI,137978,
31/03/21,VT,19523,
31/03/21,WA,364486,
31/03/21,SC,555664,467862
31/03/21,FSM,1,1
31/03/21,AL,524644,404324
31/03/21,MS,305900,187858
31/03/21,MD,412928,
31/03/21,KY,426876,324813
31/03/21,GU,7810,
31/03/21,LA,444933,
31/03/21,CA,3589449,
31/03/21,IL,1244585,1244585
31/03/21,ID,180536,145072
31/03/21,VA,620802,485038
31/03/21,HI,28734,
31/03/21,TX,2783305,
31/03/21,NYC,851943,707021
31/03/21,UT,385641,385641
31/03/21,CO,462081,433517
31/03/21,IA,350999,
31/03/21,GA,1059548,852395
31/03/21,OH,1017566,862156
31/03/21,PW,0,
31/03/21,OK,441182,348240
01/04/21,RMI,4,4
01/04/21,PW,0,
01/04/21,MA,638339,600632
01/04/21,AS,0,
01/04/21,UT,386128,386128
01/04/21,WV,142233,112696
01/04/21,AK,60768,
01/04/21,GA,1060973,853273
01/04/21,MS,306103,187942
01/04/21,WA,365762,
01/04/21,NV,304112,
01/04/21,VA,622339,486047
01/04/21,MT,104725,97401
01/04/21,IL,1248111,1248111
01/04/21,NE,210026,
01/04/21,MN,521667,
01/04/21,AZ,842817,783279
01/04/21,CT,312468,288177
01/04/21,ID,180897,145335
01/04/21,RI,138406,
01/04/21,MO,568684,
01/04/21,VT,19523,
01/04/21,DC,44656,
01/04/21,NC,916159,791038
01/04/21,LA,445469,
01/04/21,NJ,914422,804037
01/04/21,MD,414385,
01/04/21,VI,2931,
01/04/21,SC,556771,468597
01/04/21,IN,689172,
01/04/21,AL,525026,404587
01/04/21,WI,636908,577712
01/04/21,NH,84539,
01/04/21,DE,95188,89577
01/04/21,FSM,1,1
01/04/21,ME,51191,39155
01/04/21,CA,3591737,
01/04/21,WY,56389,47735
01/04/21,OR,165524,165524
01/04/21,ND,103460,96810
01/04/21,KY,427842,325482
01/04/21,GU,7812,
01/04/21,MI,799540,719946
01/04/21,KS,302372,244543
01/04/21,NY,1030739,
01/04/21,CO,463685,434979
01/04/21,TX,2786642,
01/04/21,IA,351795,
01/04/21,OK,441384,348392
01/04/21,HI,28843,
01/04/21,NM,191945,
01/04/21,MP,159,159
01/04/21,AR,330609,
01/04/21,NYC,856565,710175
01/04/21,TN,816599,678412
01/04/21,PR,107980,98294
01/04/21,FL,2026083,
01/04/21,OH,1020041,863980
01/04/21,SD,117989,
01/04/21,PA,1029030,876036
02/04/21,TN,817887,679318
02/04/21,KS,302873,244916
02/04/21,UT,386550,386550
02/04/21,AR,330753,
02/04/21,FL,2032387,
02/04/21,HI,28972,
02/04/21,TX,2790160,
02/04/21,PA,1033686,879406
02/04/21,WV,142653,112958
02/04/21,PR,108772,98917
02/04/21,IA,352384,
02/04/21,MP,159,159
02/04/21,WA,367115,
02/04/21,RI,138821,
02/04/21,CT,313956,289591
02/04/21,SC,557777,469264
02/04/21,WY,56447,47786
02/04/21,AZ,843757,783989
02/04/21,VI,2931,
02/04/21,ID,181181,145560
02/04/21,IL,1251346,1251346
02/04/21,MN,524203,
02/04/21,MS,306332,188035
02/04/21,ME,51470,39347
02/04/21,WI,637801,578587
02/04/21,IN,690394,
02/04/21,OR,166013,166013
02/04/21,NH,85010,
02/04/21,MI,805939,725511
02/04/21,MT,104853,97510
02/04/21,DE,95590,89933
02/04/21,NV,304454,
02/04/21,FSM,1,1
02/04/21,LA,445469,
02/04/21,DC,44807,
02/04/21,ND,103577,96938
02/04/21,NE,211700,
02/04/21,MO,569231,
02/04/21,VT,19755,
02/04/21,NJ,918951,807970
02/04/21,AL,525386,404861
02/04/21,NC,916159,791038
02/04/21,MD,414385,
02/04/21,VA,623881,487107
02/04/21,CA,3593946,
02/04/21,KY,428527,325925
02/04/21,GU,7816,
02/04/21,GA,1062555,854416
02/04/21,NY,1034732,
02/04/21,OH,1021718,865081
02/04/21,SD,118186,
02/04/21,OK,441559,348532
02/04/21,CO,465330,436484
02/04/21,RMI,4,4
02/04/21,NYC,858543,711965
02/04/21,PW,0,
02/04/21,AS,0,
02/04/21,NM,192152,
02/04/21,AK,60964,
02/04/21,MA,640779,602792
03/04/21,PA,1039029,883343
03/04/21,CO,466901,437893
03/04/21,PW,0,
03/04/21,NY,1038858,
03/04/21,TX,2791810,
03/04/21,SD,118361,
03/04/21,TN,818794,679915
03/04/21,KS,302873,244916
03/04/21,NM,192152,
03/04/21,OR,166480,166480
03/04/21,WY,56447,47786
03/04/21,SC,558768,469928
03/04/21,MT,105037,97663
03/04/21,NC,916159,791038
03/04/21,WA,368403,
03/04/21,LA,445469,
03/04/21,IL,1254185,1254185
03/04/21,ID,181181,145560
03/04/21,ND,103638,96991
03/04/21,MS,306460,188093
03/04/21,MD,417329,
03/04/21,VA,625148,488041
03/04/21,MO,569579,
03/04/21,VT,19905,
03/04/21,MN,526267,
03/04/21,FSM,1,1
03/04/21,VI,2931,
03/04/21,KY,429106,326208
03/04/21,AZ,844463,784581
03/04/21,RI,139094,
03/04/21,CT,313956,289591
03/04/21,NJ,923396,811726
03/04/21,MI,811921,730689
03/04/21,CA,3595636,
03/04/21,WI,638590,579293
03/04/21,IN,691462,
03/04/21,ME,51765,39522
03/04/21,DC,44932,
03/04/21,NV,304916,
03/04/21,DE,96077,90337
03/04/21,NE,211942,
03/04/21,GU,7816,
03/04/21,NH,85448,
03/04/21,AL,525637,405033
03/04/21,OH,1024011,866822
03/04/21,WV,143106,113263
03/04/21,UT,386997,386997
03/04/21,HI,29078,
03/04/21,AK,61197,
03/04/21,AS,0,
03/04/21,MP,159,159
03/04/21,RMI,4,4
03/04/21,AR,330970,
03/04/21,GA,1063680,855186
03/04/21,PR,109407,99387
03/04/21,MA,643232,605055
03/04/21,NYC,862663,715262
03/04/21,OK,441696,348637
03/04/21,IA,352874,
03/04/21,FL,2038204,
04/04/21,KS,302873,244916
04/04/21,NM,192152,
04/04/21,UT,387341,387341
04/04/21,FL,2042881,
04/04/21,WV,143456,113493
04/04/21,IA,353280,
04/04/21,PA,1042962,886726
04/04/21,AR,331054,
04/04/21,AS,0,
04/04/21,NYC,866261,718218
04/04/21,AK,61329,
04/04/21,OK,441806,348725
04/04/21,NC,916159,791038
04/04/21,AZ,844927,784947
04/04/21,LA,445469,
04/04/21,CA,3597171,
04/04/21,RI,139173,
04/04/21,MS,306560,188156
04/04/21,VA,626171,488788
04/04/21,ID,181181,145560
04/04/21,ME,51988,39660
04/04/21,WY,56447,47786
04/04/21,GU,7823,
04/04/21,MO,569846,
04/04/21,SC,559450,470367
04/04/21,DC,45037,
04/04/21,WI,639227,579877
04/04/21,AL,525879,405229
04/04/21,CT,313956,289591
04/04/21,NE,212088,
04/04/21,WA,369312,
04/04/21,NH,85846,
04/04/21,DE,96376,90585
04/04/21,IL,1256634,1256634
04/04/21,VI,2939,
04/04/21,MT,105142,97760
04/04/21,IN,692426,
04/04/21,MD,418188,
04/04/21,MN,526267,
04/04/21,MI,816891,735022
04/04/21,ND,103714,97052
04/04/21,VT,20149,
04/04/21,NJ,927195,815007
04/04/21,NV,305176,
04/04/21,FSM,1,1
04/04/21,OR,166882,166882
04/04/21,KY,429106,326208
04/04/21,PR,109833,99693
04/04/21,MP,159,159
04/04/21,GA,1064554,855839
04/04/21,TX,2793524,
04/04/21,HI,29170,
04/04/21,RMI,4,4
04/04/21,NY,1042637,
04/04/21,PW,0,
04/04/21,MA,643232,605055
04/04/21,OH,1024011,866822
04/04/21,CO,468121,439058
04/04/21,TN,819503,680368
04/04/21,SD,118361,
05/04/21,AK,61446,
05/04/21,NYC,868970,720446
05/04/21,OH,1026929,869125
05/04/21,FL,2046280,
05/04/21,HI,29259,
05/04/21,GA,1065197,856340
05/04/21,PR,110022,99780
05/04/21,AS,0,
05/04/21,PA,1045680,889027
05/04/21,PW,0,
05/04/21,MP,159,159
05/04/21,IA,353548,
05/04/21,AR,331098,
05/04/21,OK,441877,348789
05/04/21,TN,819946,680762
05/04/21,MN,527650,
05/04/21,NH,86125,
05/04/21,GU,7825,
05/04/21,ME,52278,39841
05/04/21,NV,305357,
05/04/21,MS,306826,188283
05/04/21,VT,20267,
05/04/21,DC,45112,
05/04/21,VI,2945,
05/04/21,IN,693160,
05/04/21,ID,181836,146078
05/04/21,MI,821377,738903
05/04/21,AL,526433,405629
05/04/21,AZ,845535,785485
05/04/21,WA,370017,
05/04/21,CA,3600021,
05/04/21,SC,559997,470741
05/04/21,MD,419055,
05/04/21,ND,103974,97127
05/04/21,NJ,930026,817464
05/04/21,LA,446737,
05/04/21,MT,105142,97761
05/04/21,IL,1258736,1258736
05/04/21,DE,96577,90741
05/04/21,NE,212088,
05/04/21,OR,167128,167128
05/04/21,WY,56529,47860
05/04/21,WI,639553,580184
05/04/21,RI,139675,
05/04/21,CT,316655,291943
05/04/21,NC,922560,795889
05/04/21,KY,429511,326642
05/04/21,VA,627605,489901
05/04/21,MO,570609,
05/04/21,FSM,1,1
05/04/21,CO,468988,439872
05/04/21,MA,646220,607967
05/04/21,UT,387514,387514
05/04/21,SD,118517,
05/04/21,TX,2794483,
05/04/21,RMI,4,4
05/04/21,KS,303227,245180
05/04/21,NY,1046102,
05/04/21,WV,143733,113618
05/04/21,NM,192595,
06/04/21,OH,1028800,870273
06/04/21,AK,61530,
06/04/21,AS,0,
06/04/21,MA,648023,609533
06/04/21,GA,1066671,857307
06/04/21,TX,2800254,
06/04/21,NY,1048952,
06/04/21,FL,2051647,
06/04/21,SD,118680,
06/04/21,HI,29311,
06/04/21,CA,3602528,
06/04/21,VI,2945,
06/04/21,LA,446955,
06/04/21,CT,317729,292833
06/04/21,GU,7828,
06/04/21,ID,182182,146321
06/04/21,MS,307068,188406
06/04/21,MD,419055,
06/04/21,AL,526885,405945
06/04/21,NE,212915,
06/04/21,DC,45234,
06/04/21,MI,829497,746051
06/04/21,NV,305652,
06/04/21,RI,140267,
06/04/21,NC,923430,796638
06/04/21,OR,167658,167658
06/04/21,WY,56619,47931
06/04/21,VT,20373,
06/04/21,WI,640704,581070
06/04/21,ME,52679,40094
06/04/21,KY,429841,326828
06/04/21,DE,96806,90941
06/04/21,FSM,1,1
06/04/21,NH,86510,
06/04/21,MN,530662,
06/04/21,WA,370652,
06/04/21,MT,105333,97920
06/04/21,AZ,846105,785971
06/04/21,IL,1261667,1261667
06/04/21,NJ,933736,820686
06/04/21,IN,693775,
06/04/21,VA,629155,490958
06/04/21,SC,560517,471107
06/04/21,ND,104167,97226
06/04/21,MO,571285,
06/04/21,OK,441906,348805
06/04/21,IA,354072,
06/04/21,RMI,4,4
06/04/21,PR,110233,99847
06/04/21,NYC,872470,723235
06/04/21,TN,821536,681836
06/04/21,NM,192773,
06/04/21,PA,1049935,892188
06/04/21,MP,160,160
06/04/21,KS,303227,245180
06/04/21,PW,0,
06/04/21,UT,387814,387814
06/04/21,CO,470254,440873
06/04/21,WV,144010,113819
06/04/21,AR,331261,
